 0.012500  26      0.000000  0.000000  5631.077472    0.031250  -5657.383299    -0.038901                      
 0.018750  33      0.000000  0.000000  10456.715605   0.046875  -10496.068720   -0.072264                      
 0.025000  33      0.000000  0.000000  16133.610971   0.062500  -16185.483791   -0.111507                      
 0.031250  33      0.000000  0.000000  23517.246616   0.078125  -23581.354610   -0.162550                      
 0.037500  33      0.000000  0.000000  31196.855746   0.093750  -31272.903187   -0.215632                      
 0.043750  33      0.000000  0.000000  39081.405627   0.109375  -39169.449550   -0.270130                      
 0.050000  33      0.000000  0.000000  47101.412834   0.125000  -47201.356025   -0.325564                      
 0.056250  33      0.000000  0.000000  55212.622804   0.140625  -55324.467765   -0.381628                      
 0.062500  33      0.000000  0.000000  63384.642223   0.156250  -63508.356795   -0.438113                      
 0.068750  33      0.000000  0.000000  71597.462857   0.171875  -71733.042772   -0.494879                      
 0.075000  33      0.000000  0.000000  79837.535938   0.187500  -79984.969320   -0.551834                      
 0.081250  33      0.000000  0.000000  88095.874299   0.203125  -88255.158063   -0.608915                      
 0.087500  33      0.000000  0.000000  96366.422024   0.218750  -96537.551410   -0.666081                      
 0.093750  33      0.000000  0.000000  104645.148167  0.234375  -104828.121533  -0.723303                      
 0.100000  33      0.000000  0.000000  112929.343457  0.250000  -113124.158798  -0.780562                      
 0.106250  33      0.000000  0.000000  119498.080185  0.250000  -119691.526603  -0.825986                      
 0.112500  33      0.000000  0.000000  123868.384134  0.250000  -124060.255605  -0.856185                      
 0.118750  33      0.000000  0.000000  126798.903511  0.250000  -126990.087582  -0.876434                      
 0.125000  33      0.000000  0.000000  128758.396488  0.250000  -128948.937903  -0.889975                      
 0.137500  26      0.000000  0.000000  130509.831073  0.250000  -130699.903725  -0.902077                      
 0.150000  26      0.000000  0.000000  132123.263413  0.250000  -132312.856645  -0.913227                      
 0.175000  21      0.000000  0.000000  132522.017335  0.250000  -132711.499904  -0.915982                      
 0.225000  18      0.000000  0.000000  132737.020481  0.250000  -132926.439179  -0.917468                      
 0.325000  16      0.000000  0.000000  132720.692027  0.250000  -132910.116128  -0.917355                      
 0.425000  16      0.000000  0.000000  132726.916930  0.250000  -132916.337475  -0.917398                      
 0.475000  18      0.000000  0.000000  132722.767598  0.250000  -132912.192987  -0.917369                      
 0.487500  26      0.000000  0.000000  132723.973931  0.250000  -132913.399663  -0.917377                      
 0.493750  33      0.000000  0.000000  132724.058114  0.250000  -132913.481793  -0.917378                      
 0.500000  33      0.000000  0.000000  132724.104843  0.250000  -132913.528028  -0.917378                      
 0.500195  124     0.000000  0.000000  131429.092880  0.000000  -131472.599624  -0.908984                      
 0.500391  126     0.000000  0.000000  130197.332973  0.000000  -130211.919589  -0.900647                      
 0.500586  126     0.000000  0.000000  128279.296760  0.000000  -128274.107842  -0.887551                      
 0.500781  126     0.000000  0.000000  126453.762569  0.000000  -126439.382937  -0.874964                      
 0.500977  126     0.000000  0.000000  124695.364783  0.000000  -124672.869396  -0.862763                      
 0.501367  111     0.000000  0.000000  121999.126431  0.000000  -121970.441575  -0.844010                      
 0.501758  111     0.000000  0.000000  117703.852582  0.000000  -117669.942064  -0.814128                      
 0.502148  111     0.000000  0.000000  114614.751095  0.000000  -114580.586853  -0.792645                      
 0.502539  111     0.000000  0.000000  111627.804574  0.000000  -111594.094930  -0.771890                      
 0.502930  111     0.000000  0.000000  108734.199862  0.000000  -108701.319464  -0.751799                      
 0.503320  111     0.000000  0.000000  105927.134753  0.000000  -105895.195843  -0.732323                      
 0.503711  111     0.000000  0.000000  103201.355751  0.000000  -103170.392421  -0.713423                      
 0.504492  72      0.000000  0.000000  99031.798156   0.000000  -99002.328916   -0.684534                      
 0.505273  72      0.000000  0.000000  92446.882099   0.000000  -92419.694875   -0.638939                      
 0.506055  72      0.000000  0.000000  87804.610965   0.000000  -87778.939584   -0.606821                      
 0.506836  72      0.000000  0.000000  83400.927173   0.000000  -83376.644442   -0.576365                      
 0.507617  72      0.000000  0.000000  79221.497890   0.000000  -79198.497442   -0.547467                      
 0.508398  72      0.000000  0.000000  75253.618798   0.000000  -75231.814320   -0.520037                      
 0.509180  72      0.000000  0.000000  71485.783140   0.000000  -71465.099074   -0.493993                      
 0.509961  72      0.000000  0.000000  67907.410613   0.000000  -67887.781317   -0.469261                      
 0.510742  72      0.000000  0.000000  64508.666404   0.000000  -64490.032336   -0.445772                      
 0.511523  72      0.000000  0.000000  61280.342561   0.000000  -61262.649752   -0.423462                      
 0.512305  72      0.000000  0.000000  58213.775076   0.000000  -58196.973482   -0.402270                      
 0.513086  72      0.000000  0.000000  55300.785328   0.000000  -55284.828516   -0.382140                      
 0.513867  72      0.000000  0.000000  52533.636030   0.000000  -52518.480425   -0.363018                      
 0.515430  53      0.000000  0.000000  48450.427731   0.000000  -48436.449625   -0.334802                      
 0.516992  53      0.000000  0.000000  42236.866236   0.000000  -42224.684337   -0.291864                      
 0.518555  53      0.000000  0.000000  38133.356399   0.000000  -38122.358093   -0.263508                      
 0.520117  53      0.000000  0.000000  34428.529166   0.000000  -34418.600145   -0.237907                      
 0.521680  53      0.000000  0.000000  31083.645317   0.000000  -31074.681063   -0.214793                      
 0.523242  53      0.000000  0.000000  28063.732927   0.000000  -28055.639828   -0.193925                      
 0.524805  53      0.000000  0.000000  25337.218653   0.000000  -25329.911913   -0.175085                      
 0.527930  42      0.000000  0.000000  21615.569146   0.000000  -21609.334843   -0.149367                      
 0.531055  42      0.000000  0.000000  16376.825959   0.000000  -16372.102371   -0.113167                      
